date,city,price,br,lsqft,bsqft
2006-03-05,Richmond,450000.0,3.0,4000.0,996.0
2006-10-15,Richmond,450000.0,3.0,5650.0,1529.0
2006-10-29,Richmond,725000.0,4.0,5625.0,2416.0
2006-06-18,Richmond,275000.0,2.0,4000.0,844.0
2006-02-12,Richmond,316000.0,3.0,4000.0,1274.0
2006-06-04,Richmond,512000.0,3.0,2520.0,1693.0
2006-04-02,Richmond,407000.0,3.0,3337.0,1623.0
2006-01-08,Richmond,495000.0,4.0,3619.0,1528.0
2006-04-16,Richmond,380000.0,2.0,1160.0,1080.0
2006-11-12,Richmond,410000.0,3.0,3465.0,1402.0
2006-10-22,Richmond,565000.0,3.0,4590.0,1539.0
2006-08-20,Richmond,335000.0,2.0,1160.0,1080.0
2006-05-28,Richmond,590000.0,4.0,4500.0,1734.0
2006-02-05,Richmond,585000.0,3.0,6500.0,1739.0
2006-03-26,Richmond,560000.0,4.0,4950.0,1814.0
2006-12-17,Richmond,580000.0,3.0,4230.0,1734.0
2006-07-16,Richmond,595000.0,3.0,4050.0,1734.0
2006-11-05,Richmond,570000.0,3.0,6466.0,1739.0
2006-01-29,Richmond,580000.0,3.0,4700.0,1739.0
2006-01-01,Richmond,528000.0,3.0,4085.0,1539.0
2006-03-26,Richmond,585000.0,3.0,4500.0,1734.0
2006-11-19,Richmond,369000.0,2.0,1260.0,1080.0
2006-12-10,Richmond,575000.0,3.0,5328.0,2081.0
2006-10-22,Richmond,600000.0,4.0,5940.0,1814.0
2006-11-26,Richmond,535000.0,4.0,4300.0,1814.0
2006-12-10,Richmond,635000.0,3.0,8000.0,1704.0
2006-10-15,Richmond,565000.0,3.0,8056.0,2131.0
2006-01-15,Richmond,356000.0,2.0,1360.0,1080.0
2006-07-16,Richmond,344000.0,2.0,1260.0,1080.0
2006-02-19,Richmond,341000.0,2.0,1160.0,1080.0
2006-06-04,Richmond,640000.0,4.0,7280.0,1807.0
2006-01-15,Richmond,380000.0,2.0,1260.0,1080.0
2006-12-17,Richmond,750000.0,3.0,17480.0,2546.0
2006-07-16,Richmond,585000.0,3.0,16500.0,1326.0
2006-03-19,Richmond,475000.0,3.0,11700.0,1126.0
2006-01-15,Richmond,390000.0,3.0,1518.0,1320.0
2006-04-30,Richmond,465000.0,3.0,9000.0,1116.0
2006-07-02,Richmond,450000.0,3.0,6175.0,1434.0
2006-09-17,Richmond,703000.0,6.0,7500.0,1562.0
2006-07-02,Richmond,510000.0,3.0,6175.0,1126.0
2006-11-05,Richmond,335000.0,2.0,1160.0,1080.0
2006-06-04,Richmond,625000.0,3.0,6100.0,1602.0
2006-04-02,Richmond,679000.0,3.0,6000.0,1198.0
2006-02-19,Richmond,570000.0,3.0,10500.0,1845.0
2006-09-03,Richmond,580000.0,3.0,7700.0,1729.0
2006-12-17,Richmond,400000.0,4.0,6500.0,1258.0
2006-05-14,Richmond,520000.0,3.0,6000.0,1150.0
2006-07-30,Richmond,663000.0,4.0,7200.0,1704.0
2006-10-29,Richmond,620000.0,4.0,8000.0,1833.0
2006-02-19,Richmond,650000.0,3.0,6500.0,1326.0
2006-07-23,Richmond,609000.0,3.0,9375.0,1344.0
2006-07-30,Richmond,550000.0,3.0,10450.0,1344.0
2006-02-19,Richmond,595000.0,3.0,6650.0,1112.0
2006-04-30,Richmond,520000.0,3.0,7680.0,1199.0
2006-07-02,Richmond,560000.0,3.0,8450.0,1221.0
2006-11-19,Richmond,560000.0,3.0,6175.0,1565.0
2006-09-24,Richmond,650000.0,4.0,6500.0,2069.0
2006-09-03,Richmond,625000.0,4.0,10400.0,1759.0
2006-03-05,Richmond,750000.0,4.0,10712.0,1936.0
2006-02-12,Richmond,640000.0,4.0,13600.0,1656.0
2006-04-30,Richmond,399000.0,3.0,1518.0,1320.0
2006-01-29,Richmond,430000.0,3.0,1518.0,1320.0
2006-02-19,Richmond,512000.0,2.0,3744.0,1331.0
2006-04-16,Richmond,567000.0,3.0,6075.0,1458.0
2006-04-16,Richmond,629000.0,4.0,10200.0,1778.0
2006-03-05,Richmond,460000.0,3.0,1800.0,1565.0
2006-03-05,Richmond,500000.0,3.0,8000.0,1373.0
2006-08-06,Richmond,525000.0,3.0,7800.0,1026.0
2006-03-12,Richmond,495000.0,4.0,7000.0,2009.0
2006-12-31,Richmond,625000.0,4.0,7000.0,2009.0
2006-04-16,Richmond,709000.0,3.0,7000.0,2026.0
2006-09-17,Richmond,656000.0,3.0,6000.0,1198.0
2006-05-14,Richmond,588000.0,3.0,10125.0,1112.0
2006-09-03,Richmond,585000.0,3.0,6000.0,1326.0
2006-01-08,Richmond,600000.0,4.0,7500.0,1801.0
2006-12-10,Richmond,570000.0,4.0,8100.0,1485.0
2006-12-17,Richmond,595000.0,4.0,11200.0,1485.0
2006-09-10,Richmond,575000.0,3.0,6000.0,1376.0
2006-01-01,Richmond,580000.0,3.0,6500.0,1717.0
2006-08-20,Richmond,520000.0,3.0,6500.0,1297.0
2006-12-17,Richmond,510000.0,3.0,6500.0,1298.0
2006-09-24,Richmond,508000.0,3.0,6500.0,1000.0
2006-05-28,Richmond,524000.0,3.0,6200.0,1144.0
2006-01-08,Richmond,568000.0,3.0,12000.0,1283.0
2006-07-23,Richmond,585000.0,3.0,9494.0,1527.0
2006-01-01,Richmond,550000.0,3.0,9600.0,1729.0
2006-02-26,Richmond,520000.0,3.0,8000.0,1112.0
2006-03-12,Richmond,735000.0,4.0,6549.0,2362.0
2006-07-09,Richmond,680000.0,2.0,10200.0,1803.0
2006-09-10,Richmond,500000.0,3.0,8100.0,1326.0
2006-07-02,Richmond,725000.0,3.0,7800.0,2436.0
2006-01-08,Richmond,630000.0,4.0,7500.0,1656.0
2006-11-12,Richmond,500000.0,3.0,7800.0,1478.0
2006-01-15,Richmond,590000.0,3.0,8000.0,1488.0
2006-11-19,Richmond,694000.0,3.0,4999.0,2087.0
2006-10-22,Richmond,640000.0,4.0,7198.0,1867.0
2006-02-26,Richmond,602000.0,4.0,9000.0,1813.0
2006-01-08,Richmond,715000.0,3.0,8844.0,2254.0
2006-11-26,Richmond,775000.0,6.0,8300.0,2930.0
2006-01-15,Richmond,680000.0,4.0,10912.0,2167.0
2006-04-02,Richmond,750000.0,3.0,6890.0,1872.0
2006-11-26,Richmond,765000.0,4.0,8479.0,3137.0
2006-12-03,Richmond,800000.0,4.0,15865.0,3137.0
2006-04-23,Richmond,795000.0,4.0,8000.0,2754.0
2006-07-09,Richmond,778000.0,4.0,10374.0,2754.0
2006-11-12,Richmond,661000.0,3.0,11709.0,2399.0
2006-05-21,Richmond,735000.0,4.0,12144.0,2498.0
2006-05-21,Richmond,782500.0,4.0,10132.0,2483.0
2006-10-22,Richmond,635000.0,4.0,5460.0,2048.0
2006-02-05,Richmond,700000.0,3.0,5720.0,2397.0
2006-09-03,Richmond,790000.0,4.0,8360.0,2562.0
2006-03-19,Richmond,819000.0,4.0,7686.0,3114.0
2006-08-06,Richmond,720000.0,4.0,5675.0,2048.0
2006-10-08,Richmond,769000.0,4.0,6420.0,3137.0
2006-04-30,Richmond,450000.0,4.0,1800.0,1565.0
2006-10-15,Richmond,800000.0,4.0,20500.0,2796.0
2006-12-17,Richmond,398000.0,3.0,1518.0,1320.0
2006-03-12,Richmond,850000.0,4.0,76666.0,2837.0
2006-03-19,Richmond,850000.0,4.0,76666.0,2837.0
2006-06-11,Richmond,429000.0,3.0,1800.0,1565.0
2006-11-26,Richmond,397000.0,2.0,2075.0,1113.0
2006-05-21,Richmond,515000.0,4.0,3525.0,1623.0
2006-12-03,Richmond,680000.0,4.0,17000.0,2095.0
2006-12-10,Richmond,535000.0,3.0,3990.0,1421.0
2006-10-01,Richmond,522000.0,3.0,2800.0,1730.0
2006-12-17,Richmond,540000.0,4.0,4160.0,1700.0
2006-05-14,Richmond,130000.0,3.0,2870.0,1607.0
2006-07-02,Richmond,550000.0,3.0,4770.0,1622.0
2006-08-06,Richmond,550000.0,4.0,2886.0,1582.0
2006-01-29,Richmond,520000.0,3.0,3525.0,1623.0
2006-03-12,Richmond,360000.0,3.0,1518.0,1320.0
2006-01-01,Richmond,486000.0,4.0,4800.0,1700.0
2006-02-05,Richmond,545000.0,3.0,6300.0,1679.0
2006-05-21,Richmond,545000.0,3.0,6300.0,1679.0
2006-01-08,Richmond,404000.0,2.0,5885.0,960.0
2006-01-22,Richmond,495000.0,2.0,1150.0,1264.0
2006-08-20,Richmond,270000.0,1.0,2124.0,533.0
2006-12-31,Richmond,449000.0,,2500.0,1395.0
2006-12-31,Richmond,499000.0,3.0,5000.0,1363.0
2006-01-01,Richmond,513000.0,3.0,4050.0,1209.0
2006-08-27,Richmond,398000.0,1.0,2124.0,915.0
2006-11-26,Richmond,363000.0,2.0,2124.0,847.0
2006-11-05,Richmond,352500.0,1.0,2124.0,771.0
2006-08-13,Richmond,610000.0,,6700.0,2172.0
2006-08-06,Richmond,715000.0,3.0,3395.0,1714.0
2006-11-12,Richmond,490000.0,2.0,5000.0,768.0
2006-09-03,Richmond,410000.0,2.0,5650.0,1000.0
2006-11-19,Richmond,497000.0,3.0,5160.0,1027.0
2006-12-24,Richmond,510000.0,2.0,4440.0,755.0
2006-08-06,Richmond,350000.0,2.0,4200.0,991.0
2006-12-10,Richmond,278000.0,1.0,2124.0,533.0
2006-04-23,Richmond,377000.0,2.0,5000.0,895.0
2006-10-29,Richmond,293000.0,1.0,2124.0,533.0
2006-02-05,Richmond,460000.0,3.0,4028.0,1046.0
2006-10-22,Richmond,440000.0,3.0,5000.0,959.0
2006-05-21,Richmond,355000.0,2.0,5650.0,900.0
2006-05-14,Richmond,375000.0,3.0,3800.0,960.0
2006-01-15,Richmond,475000.0,3.0,4440.0,1204.0
2006-09-24,Richmond,390000.0,1.0,2124.0,915.0
2006-12-31,Richmond,412000.0,2.0,5000.0,930.0
2006-10-29,Richmond,525000.0,6.0,5000.0,2028.0
2006-11-05,Richmond,410000.0,4.0,4028.0,1390.0
2006-10-08,Richmond,495000.0,2.0,5000.0,1277.0
2006-02-05,Richmond,390000.0,2.0,5000.0,851.0
2006-10-29,Richmond,460000.0,3.0,4440.0,1346.0
2006-07-23,Richmond,470000.0,3.0,4800.0,1110.0
2006-08-13,Richmond,439000.0,3.0,5650.0,1233.0
2006-08-27,Richmond,280000.0,1.0,2124.0,533.0
2006-08-13,Richmond,525500.0,2.0,5000.0,1116.0
2006-06-18,Richmond,395000.0,4.0,4500.0,1225.0
2006-11-19,Richmond,305000.0,1.0,2144.0,533.0
2006-12-17,Richmond,420000.0,2.0,4100.0,1259.0
2006-01-22,Richmond,458500.0,3.0,5000.0,1220.0
2006-11-12,Richmond,365000.0,3.0,2575.0,960.0
2006-08-20,Richmond,271000.0,1.0,2124.0,533.0
2006-03-12,Richmond,350000.0,2.0,3535.0,862.0
2006-08-20,Richmond,379000.0,2.0,2950.0,828.0
2006-09-17,Richmond,275500.0,1.0,2124.0,533.0
2006-09-17,Richmond,340500.0,1.0,2124.0,771.0
2006-09-03,Richmond,277000.0,1.0,2144.0,533.0
2006-01-22,Richmond,439000.0,3.0,5000.0,1082.0
2006-03-19,Richmond,475000.0,3.0,2500.0,1081.0
2006-07-02,Richmond,401000.0,2.0,5000.0,843.0
2006-12-03,Richmond,400000.0,2.0,4294.0,980.0
2006-07-02,Richmond,435000.0,3.0,5000.0,992.0
2006-07-02,Richmond,400000.0,2.0,5000.0,832.0
2006-11-05,Richmond,449000.0,2.0,6290.0,897.0
2006-08-27,Richmond,403000.0,1.0,2124.0,915.0
2006-09-17,Richmond,381000.0,2.0,2124.0,847.0
2006-01-15,Richmond,295000.0,2.0,5000.0,722.0
2006-11-26,Richmond,455000.0,3.0,6956.0,1134.0
2006-06-18,Richmond,575000.0,3.0,4998.0,1390.0
2006-11-05,Richmond,505000.0,2.0,6000.0,973.0
2006-11-12,Richmond,445000.0,3.0,5000.0,953.0
2006-12-03,Richmond,330000.0,2.0,6986.0,660.0
2006-04-23,Richmond,445000.0,2.0,5000.0,855.0
2006-12-17,Richmond,585000.0,3.0,6000.0,1904.0
2006-05-21,Richmond,610000.0,3.0,6000.0,1216.0
2006-10-22,Richmond,599500.0,2.0,5000.0,1000.0
2006-07-23,Richmond,517000.0,2.0,7500.0,1405.0
2006-02-12,Richmond,499000.0,2.0,5000.0,916.0
2006-08-13,Richmond,450000.0,2.0,6000.0,969.0
2006-10-29,Richmond,599000.0,6.0,6300.0,2740.0
2006-06-04,Richmond,550000.0,3.0,2500.0,1218.0
2006-09-03,Richmond,665000.0,,5200.0,3313.0
2006-05-07,Richmond,415000.0,3.0,2500.0,932.0
2006-04-30,Richmond,600000.0,,5300.0,3002.0
2006-06-18,Richmond,600000.0,5.0,2250.0,1734.0
2006-09-24,Richmond,459000.0,3.0,2500.0,968.0
2006-06-18,Richmond,407000.0,3.0,5000.0,992.0
2006-12-17,Richmond,622000.0,4.0,5000.0,1314.0
2006-10-29,Richmond,399000.0,2.0,2124.0,847.0
2006-06-11,Richmond,385000.0,2.0,4500.0,883.0
2006-02-05,Richmond,480000.0,3.0,5000.0,1042.0
2006-07-23,Richmond,332000.0,2.0,5000.0,888.0
2006-06-11,Richmond,700000.0,4.0,4142.0,1955.0
2006-08-20,Richmond,390000.0,2.0,2124.0,847.0
2006-08-20,Richmond,555500.0,3.0,3500.0,1151.0
2006-07-16,Richmond,510000.0,3.0,3700.0,974.0
2006-10-08,Richmond,559000.0,3.0,5000.0,1192.0
2006-07-09,Richmond,420000.0,3.0,5000.0,1230.0
2006-02-19,Richmond,335000.0,2.0,7500.0,951.0
2006-07-09,Richmond,449000.0,3.0,3800.0,1140.0
2006-06-25,Richmond,406000.0,2.0,4000.0,997.0
2006-05-28,Richmond,522000.0,2.0,5000.0,1220.0
2006-06-18,Richmond,530000.0,2.0,5000.0,1118.0
2006-09-03,Richmond,649000.0,,5000.0,2256.0
2006-11-26,Richmond,284500.0,1.0,2124.0,533.0
2006-05-21,Richmond,390000.0,2.0,5000.0,940.0
2006-06-18,Richmond,785000.0,5.0,5712.0,2717.0
2006-01-01,Richmond,390000.0,3.0,5000.0,1042.0
2006-10-01,Richmond,480000.0,3.0,5000.0,1402.0
2006-10-01,Richmond,410000.0,2.0,2500.0,717.0
2006-10-22,Richmond,463000.0,3.0,5000.0,1209.0
2006-03-05,Richmond,495000.0,3.0,7875.0,1410.0
2006-10-29,Richmond,484500.0,3.0,1450.0,1439.0
2006-06-11,Richmond,490000.0,2.0,1600.0,1257.0
2006-05-14,Richmond,625000.0,,5625.0,3391.0
2006-11-26,Richmond,385000.0,1.0,2124.0,915.0
2006-01-15,Richmond,379500.0,3.0,3800.0,1042.0
2006-05-14,Richmond,390000.0,2.0,5000.0,872.0
2006-01-01,Richmond,400000.0,2.0,4068.0,975.0
2006-11-12,Richmond,355000.0,3.0,2825.0,940.0
2006-11-26,Richmond,350000.0,2.0,3164.0,668.0
2006-10-29,Richmond,360000.0,2.0,2124.0,847.0
2006-09-24,Richmond,430000.0,2.0,5000.0,895.0
2006-03-05,Richmond,374500.0,2.0,6250.0,1054.0
2006-08-20,Richmond,388500.0,2.0,2124.0,847.0
2006-12-03,Richmond,287000.0,1.0,2124.0,533.0
2006-07-30,Richmond,610000.0,3.0,3816.0,1510.0
2006-09-03,Richmond,525000.0,2.0,5000.0,931.0
2006-02-12,Richmond,560000.0,4.0,5000.0,1235.0
2006-06-18,Richmond,432000.0,2.0,5400.0,876.0
2006-07-02,Richmond,510000.0,2.0,6160.0,1252.0
2006-08-27,Richmond,515000.0,4.0,5000.0,1253.0
2006-11-19,Richmond,427000.0,3.0,3146.0,1350.0
2006-11-26,Richmond,276500.0,1.0,2124.0,533.0
2006-04-30,Richmond,780000.0,,6250.0,3434.0
2006-01-01,Richmond,508000.0,3.0,5000.0,1556.0
2006-03-26,Richmond,530000.0,3.0,5000.0,1534.0
2006-08-13,Richmond,540000.0,5.0,4294.0,1530.0
2006-11-12,Richmond,570000.0,5.0,4294.0,1530.0
2006-06-18,Richmond,493500.0,3.0,3880.0,1328.0
2006-08-06,Richmond,680000.0,,6374.0,2762.0
2006-11-12,Richmond,274000.0,1.0,2124.0,533.0
2006-07-02,Richmond,620000.0,5.0,5000.0,2220.0
2006-04-23,Richmond,415000.0,4.0,5000.0,1423.0
2006-06-18,Richmond,465000.0,4.0,5000.0,1662.0
2006-02-19,Richmond,496000.0,2.0,8640.0,1423.0
2006-01-22,Richmond,390000.0,2.0,5000.0,904.0
2006-09-03,Richmond,475000.0,3.0,5000.0,976.0
2006-04-16,Richmond,400000.0,2.0,2852.0,1253.0
2006-12-24,Richmond,425000.0,2.0,5650.0,873.0
2006-02-12,Richmond,420000.0,2.0,3496.0,778.0
2006-05-07,Richmond,485000.0,3.0,2576.0,1105.0
2006-12-03,Richmond,440000.0,3.0,3200.0,1200.0
2006-04-16,Richmond,380000.0,3.0,2500.0,1060.0
2006-09-24,Richmond,410000.0,2.0,4300.0,807.0
2006-02-19,Richmond,421000.0,2.0,5000.0,671.0
2006-08-20,Richmond,500000.0,2.0,3136.0,930.0
2006-06-25,Richmond,470000.0,2.0,5000.0,1019.0
2006-04-30,Richmond,499000.0,3.0,5250.0,1650.0
2006-12-03,Richmond,550000.0,3.0,5250.0,1650.0
2006-06-18,Richmond,365000.0,3.0,5650.0,1674.0
2006-08-13,Richmond,428500.0,2.0,2124.0,1006.0
2006-07-23,Richmond,489000.0,3.0,3880.0,1295.0
2006-06-04,Richmond,360000.0,3.0,2500.0,846.0
2006-08-20,Richmond,485000.0,3.0,3201.0,1242.0
2006-10-22,Richmond,475000.0,2.0,5000.0,963.0
2006-01-15,Richmond,370000.0,2.0,5650.0,721.0
2006-10-15,Richmond,410000.0,2.0,5000.0,1052.0
2006-07-02,Richmond,460000.0,3.0,3500.0,1208.0
2006-05-28,Richmond,530000.0,3.0,3040.0,1128.0
2006-02-26,Richmond,540000.0,3.0,3686.0,1096.0
2006-09-17,Richmond,285000.0,2.0,3840.0,832.0
2006-04-16,Richmond,410000.0,2.0,5000.0,758.0
2006-04-02,Richmond,350000.0,1.0,3040.0,748.0
2006-08-13,Richmond,460000.0,2.0,5000.0,832.0
2006-12-31,Richmond,306000.0,2.0,5000.0,770.0
2006-02-26,Richmond,460000.0,4.0,4300.0,1107.0
2006-03-12,Richmond,430000.0,2.0,2500.0,857.0
2006-02-19,Richmond,512000.0,3.0,5995.0,1377.0
2006-01-08,Richmond,380000.0,4.0,3800.0,1148.0
2006-02-19,Richmond,495000.0,2.0,5005.0,816.0
2006-12-24,Richmond,515000.0,3.0,6060.0,1604.0
2006-03-05,Richmond,300000.0,2.0,5000.0,847.0
2006-06-11,Richmond,435000.0,2.0,5000.0,847.0
2006-08-06,Richmond,539000.0,4.0,5000.0,1581.0
2006-12-31,Richmond,490000.0,2.0,5000.0,1144.0
2006-01-01,Richmond,380000.0,2.0,3750.0,628.0
2006-09-10,Richmond,550000.0,2.0,5000.0,1102.0
2006-10-22,Richmond,510000.0,3.0,4140.0,1236.0
2006-10-29,Richmond,397000.0,2.0,3800.0,900.0
2006-08-27,Richmond,549000.0,4.0,4033.0,1627.0
2006-04-16,Richmond,400000.0,3.0,3535.0,1114.0
2006-08-06,Richmond,395000.0,2.0,2457.0,881.0
2006-03-12,Richmond,525000.0,,4000.0,1671.0
2006-07-09,Richmond,469000.0,3.0,4000.0,1151.0
2006-09-24,Richmond,400000.0,2.0,2500.0,883.0
2006-04-09,Richmond,360000.0,3.0,6011.0,1609.0
2006-11-12,Richmond,339000.0,3.0,4000.0,1294.0
2006-09-03,Richmond,499000.0,3.0,5300.0,1773.0
2006-04-23,Richmond,400000.0,2.0,2500.0,729.0
2006-04-02,Richmond,429000.0,2.0,5000.0,929.0
2006-06-25,Richmond,415000.0,2.0,4444.0,960.0
2006-06-04,Richmond,512000.0,3.0,4000.0,1408.0
2006-07-30,Richmond,560000.0,3.0,5000.0,1579.0
2006-07-23,Richmond,410000.0,2.0,5000.0,878.0
2006-09-24,Richmond,389000.0,2.0,2124.0,847.0
2006-11-05,Richmond,725000.0,3.0,6351.0,1699.0
2006-04-09,Richmond,700000.0,3.0,3501.0,1878.0
2006-10-01,Richmond,425000.0,3.0,5000.0,1211.0
2006-02-05,Richmond,504000.0,2.0,4256.0,1152.0
2006-01-15,Richmond,535000.0,4.0,6160.0,1462.0
2006-03-26,Richmond,520000.0,2.0,5000.0,1122.0
2006-03-05,Richmond,412000.0,2.0,3136.0,1156.0
2006-08-20,Richmond,550000.0,3.0,5000.0,1182.0
2006-09-17,Richmond,365000.0,3.0,4600.0,860.0
2006-10-29,Richmond,430000.0,3.0,2500.0,922.0
2006-08-06,Richmond,405000.0,2.0,4386.0,760.0
2006-07-16,Richmond,535000.0,3.0,5000.0,1253.0
2006-01-15,Richmond,435000.0,2.0,5000.0,724.0
2006-12-03,Richmond,510000.0,3.0,6720.0,1903.0
2006-05-14,Richmond,445000.0,2.0,5000.0,969.0
2006-03-12,Richmond,557000.0,4.0,5000.0,1601.0
2006-03-19,Richmond,557000.0,4.0,5000.0,1601.0
2006-08-20,Richmond,530000.0,3.0,5000.0,1070.0
2006-11-05,Richmond,445000.0,3.0,5000.0,1178.0
2006-05-28,Richmond,500000.0,3.0,5000.0,1372.0
2006-04-09,Richmond,488000.0,3.0,4032.0,1004.0
2006-02-19,Richmond,400000.0,4.0,4848.0,1086.0
2006-12-03,Richmond,350000.0,2.0,2500.0,880.0
2006-06-04,Richmond,470000.0,2.0,5000.0,1015.0
2006-05-14,Richmond,415000.0,1.0,4000.0,746.0
2006-05-07,Richmond,500000.0,3.0,3800.0,1113.0
2006-04-09,Richmond,475000.0,3.0,2250.0,1062.0
2006-07-09,Richmond,395000.0,2.0,5000.0,955.0
2006-01-01,Richmond,480000.0,3.0,5000.0,1077.0
2006-07-02,Richmond,365000.0,2.0,5000.0,712.0
2006-05-28,Richmond,442000.0,4.0,3838.0,1334.0
2006-01-01,Richmond,410000.0,2.0,3800.0,846.0
2006-05-07,Richmond,440000.0,4.0,4500.0,2376.0
2006-11-26,Richmond,482000.0,2.0,5000.0,798.0
2006-06-04,Richmond,345000.0,2.0,2500.0,812.0
2006-10-15,Richmond,399000.0,2.0,5000.0,1178.0
2006-07-02,Richmond,720000.0,,5000.0,3282.0
2006-04-30,Richmond,418000.0,3.0,5150.0,1189.0
2006-08-06,Richmond,510000.0,3.0,5000.0,1040.0
2006-08-27,Richmond,495000.0,3.0,5000.0,970.0
2006-10-29,Richmond,470000.0,4.0,3914.0,1395.0
2006-01-08,Richmond,427500.0,4.0,5000.0,1501.0
2006-07-23,Richmond,430000.0,3.0,5000.0,1354.0
2006-03-05,Richmond,560000.0,3.0,5000.0,1728.0
2006-02-19,Richmond,500000.0,2.0,5000.0,955.0
2006-04-30,Richmond,460000.0,2.0,5000.0,955.0
2006-10-29,Richmond,562000.0,3.0,6370.0,1637.0
2006-05-07,Richmond,325000.0,2.0,2550.0,722.0
2006-07-30,Richmond,507000.0,2.0,1375.0,1264.0
2006-11-05,Richmond,525000.0,3.0,3570.0,1208.0
2006-05-21,Richmond,590000.0,3.0,3920.0,1664.0
2006-05-07,Richmond,335000.0,2.0,3500.0,792.0
2006-11-26,Richmond,459000.0,2.0,5000.0,1072.0
2006-10-22,Richmond,285000.0,3.0,2500.0,928.0
2006-01-01,Richmond,410000.0,2.0,5050.0,795.0
2006-12-31,Richmond,190000.0,4.0,5050.0,1340.0
2006-12-10,Richmond,410000.0,3.0,4000.0,1208.0
2006-10-08,Richmond,555000.0,4.0,3060.0,1425.0
2006-07-23,Richmond,450000.0,2.0,2650.0,741.0
2006-12-10,Richmond,510000.0,4.0,5650.0,1204.0
2006-04-23,Richmond,410000.0,2.0,5100.0,931.0
2006-12-31,Richmond,515000.0,3.0,5000.0,1300.0
2006-01-22,Richmond,450000.0,3.0,5000.0,1207.0
2006-01-08,Richmond,500000.0,3.0,5000.0,1061.0
2006-01-29,Richmond,480000.0,3.0,2500.0,1534.0
2006-08-13,Richmond,526000.0,3.0,5800.0,1433.0
2006-03-05,Richmond,460000.0,2.0,5000.0,880.0
2006-07-02,Richmond,452000.0,2.0,5000.0,1103.0
2006-07-23,Richmond,525000.0,3.0,1390.0,1439.0
2006-12-31,Richmond,450000.0,4.0,3060.0,1425.0
2006-10-29,Richmond,474500.0,2.0,7500.0,980.0
2006-03-12,Richmond,475000.0,4.0,5650.0,1291.0
2006-03-19,Richmond,475000.0,4.0,5650.0,1291.0
2006-11-05,Richmond,439000.0,3.0,4050.0,1003.0
2006-06-11,Richmond,360000.0,3.0,8320.0,1068.0
2006-03-19,Richmond,468000.0,2.0,908.0,1210.0
2006-06-18,Richmond,370000.0,3.0,7500.0,1205.0
2006-12-17,Richmond,300000.0,2.0,4550.0,728.0
2006-02-26,Richmond,650000.0,,5625.0,2624.0
2006-02-19,Richmond,502000.0,4.0,5000.0,2190.0
2006-11-19,Richmond,455000.0,3.0,2500.0,1500.0
2006-06-04,Richmond,445000.0,2.0,5000.0,792.0
2006-07-30,Richmond,407000.0,2.0,5900.0,784.0
2006-05-14,Richmond,390000.0,2.0,4000.0,856.0
2006-09-24,Richmond,400000.0,2.0,3800.0,804.0
2006-11-05,Richmond,480000.0,2.0,5600.0,737.0
2006-04-23,Richmond,450000.0,2.0,5000.0,811.0
2006-08-06,Richmond,365000.0,3.0,5000.0,1040.0
2006-03-05,Richmond,535000.0,3.0,5610.0,1478.0
2006-07-02,Richmond,240000.0,2.0,3955.0,788.0
2006-03-12,Richmond,410000.0,2.0,5000.0,1032.0
2006-08-27,Richmond,485000.0,2.0,5000.0,893.0
2006-02-26,Richmond,250000.0,2.0,5000.0,978.0
2006-07-02,Richmond,405000.0,2.0,5000.0,978.0
2006-05-28,Richmond,347000.0,2.0,5000.0,804.0
2006-12-03,Richmond,490000.0,4.0,5650.0,2283.0
2006-06-11,Richmond,595000.0,3.0,6000.0,1452.0
2006-05-28,Richmond,378000.0,2.0,2825.0,741.0
2006-01-29,Richmond,390000.0,2.0,4600.0,772.0
2006-03-12,Richmond,350000.0,3.0,5650.0,1189.0
2006-03-19,Richmond,350000.0,3.0,5650.0,1189.0
2006-03-26,Richmond,310000.0,2.0,3800.0,834.0
2006-07-16,Richmond,439000.0,2.0,3800.0,834.0
2006-12-03,Richmond,386000.0,2.0,5000.0,832.0
2006-04-30,Richmond,430000.0,1.0,2575.0,779.0
2006-02-26,Richmond,352000.0,3.0,5000.0,935.0
2006-04-23,Richmond,360000.0,3.0,2575.0,873.0
2006-08-27,Richmond,400000.0,2.0,5300.0,1058.0
2006-05-21,Richmond,409000.0,2.0,5000.0,827.0
2006-06-18,Richmond,450000.0,2.0,4000.0,905.0
2006-09-10,Richmond,498000.0,3.0,5000.0,1485.0
2006-03-26,Richmond,400000.0,3.0,2500.0,960.0
2006-08-13,Richmond,450000.0,1.0,2124.0,915.0
2006-06-25,Richmond,530000.0,,5000.0,1540.0
2006-12-31,Richmond,426000.0,2.0,5000.0,744.0
2006-11-26,Richmond,250000.0,2.0,5000.0,784.0
2006-08-27,Richmond,410000.0,3.0,2500.0,1217.0
2006-12-17,Richmond,465000.0,2.0,5000.0,838.0
2006-03-26,Richmond,715000.0,3.0,7300.0,1925.0
2006-10-01,Richmond,425000.0,2.0,4000.0,809.0
2006-04-23,Richmond,400000.0,3.0,4000.0,898.0
2006-03-26,Richmond,295000.0,2.0,3746.0,804.0
2006-11-26,Richmond,450000.0,2.0,5000.0,1050.0
2006-10-01,Richmond,751000.0,3.0,3402.0,1774.0
2006-11-05,Richmond,312500.0,3.0,2500.0,895.0
2006-08-20,Richmond,285000.0,3.0,3811.0,956.0
2006-06-25,Richmond,460000.0,2.0,5150.0,804.0
2006-05-21,Richmond,620000.0,,5000.0,3282.0
